followers_per_followees,replies_to_tweets,tweets_with_url_to_total_tweets,number_of_replies,hastag_count_to_word_count_mean,hastag_count_to_word_count_median,hastag_count_to_word_count_min,hastag_count_to_word_count_max,url_count_to_word_count_mean,url_count_to_word_count_median,url_count_to_word_count_min,url_count_to_word_count_max,characters_per_tweet_mean,characters_per_tweet_median,characters_per_tweet_min,characters_per_tweet_max,time_between_posts_mean,time_between_posts_median,spammer
0.321809,0.197368,0.144737,15,0.052274,0,0,0.5,0.019004,0,0,0.166667,67.355263,60,9,140,23874.58667,4628,no
1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
1.350472,0,0.122642,0,0.00551,0,0,0.125,0.00716,0,0,0.111111,98.36478,99,28,140,3969.659306,1020,no
0.124088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.448276,0.219062,0.363125,701,0.021208,0,0,0.5,0.020995,0,0,0.25,105.138437,113,4,152,19934.64426,6333,no
1,0,1,0,0,0,0,0,0.073359,0.066667,0.0625,0.090909,73.333333,73,60,87,4331.5,6510,no
0.556701,0.148148,0.111111,4,0.09864,0,0,0.5,0.005874,0,0,0.0625,75.481481,70,7,140,34198.92308,30206,no
0.365672,0,0.674157,0,0,0,0,0,0.034023,0.04,0,0.125,121.685393,134,42,144,23502,1053,no
0.26257,0,0.875,0,0,0,0,0,0.081044,0.076923,0,0.142857,59,61,34,101,38628.28571,24503,no
0.136771,0.14881,0.258929,50,0,0,0,1,0,0,0,0.25,71.482143,66,3,144,27580.21194,15963,no
0.2,0.333333,0,1,0.104798,0.041667,0,0.272727,0,0,0,0,85,73,72,110,242.5,362,no
0.701299,0.372093,0.255814,16,0.003322,0,0,0.142857,0.018282,0,0,0.090909,53.27907,50,16,123,35816.78571,30274,no
0.137931,0.090909,0,1,0,0,0,0,0,0,0,0,44.454545,38,7,90,46203.4,48657,no
0.251799,0,1,0,0,0,0,0,0.088026,0.083333,0.043478,0.142857,67.538462,58,40,122,10779.91667,187,no
0.119681,0.392638,0,64,0.002697,0,0,0.125,0,0,0,0,83.042945,83,6,140,11299.2284,355,no
0.253333,0.2,0.2,1,0.009524,0,0,0.047619,0.013333,0,0,0.066667,106.2,118,52,140,27685,28455,no
0.244726,0.222222,0.111111,2,0.013889,0,0,0.125,0.010101,0,0,0.090909,94,89,31,140,22564.5,383,no
1.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
1.325,0.142857,0,2,0,0,0,0,0,0,0,0,91.214286,98,33,140,51145.23077,50126,no
0.738095,0.043478,0.478261,1,0.031773,0,0,0.333333,0.048833,0,0,0.166667,65.043478,70,2,108,43667.90909,51059,no
0.526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.32,0,0.846154,0,0,0,0,0,0.058841,0.045455,0,0.25,111.423077,129,23,143,25701.08738,12810,no
0.265625,0.428571,0,3,0,0,0,0,0,0,0,0,55.142857,53,23,81,48416.83333,46752,no
0.589744,0,0,0,0,0,0,0,0,0,0,0,56,75,37,75,19562,19562,no
0.349144,0,0.578947,0,0.005263,0,0,0.1,0.043412,0.058824,0,0.1,63.421053,64,29,102,40529.55556,35791,no
0.156171,0.052897,0.09068,21,0.060792,0,0,0.5,0.009559,0,0,0.25,61.29471,54,4,144,15416.26768,658,no
0.244019,0.088223,0.01984,209,0.065241,0.043478,0,1,0.001333,0,0,0.142857,88.558041,87,9,146,12068.1174,1264,no
0.804878,0,0,0,0,0,0,0,0,0,0,0,42,42,42,42,0,0,no
0.161421,0,0.8,0,0,0,0,0,0.036877,0.045455,0,0.05,107.4,122,40,132,23704.5,4824,no
0.306452,0.227129,0.123028,144,0.053189,0,0,1,0.011569,0,0,0.25,82.85489,79,11,140,26263.49605,10969,no
